"articleID","attributes","record"
35438,"article","Influencing Social Workers to Use Research Evidence in Practice: Lessons from Medicine and the Allied Health Professionals."
35438,"journal","Research on Social Work Practice"
35438,"pubYear","2004"
35438,"author","Gira, Emmanuelle C."
35438,"author","Kessler, Michelle L."
35438,"author","Poertner, John"
35614,"article","Research Awards in the Society for Social Work and Research, 1996-2000."
35614,"journal","Research on Social Work Practice"
35614,"pubYear","2004"
35614,"author","Craig, Carlton D."
35614,"author","Cook, Patricia G."
35614,"author","Fraser, Mark W."
35691,"article","Therapists' Benefits from Conducting Psychotherapy: The Case of Social Workers."
35691,"journal","Research on Social Work Practice"
35691,"pubYear","2003"
35691,"author","Lazar, Amnon"
35691,"author","Guttmann, Joseph"
35830,"article","The Ohio Substance Abuse and Mental Illness Coordinating Center of Excellence: Implementation Support for Evidence-Based Practice."
35830,"journal","Research on Social Work Practice"
35830,"pubYear","2003"
35830,"author","Biegel, David E."
35830,"author","Kola, Lenore A."
35830,"author","Ronis, Robert J."
35912,"article","The Working Definition of Social Work Practice: Does it Work?"
35912,"journal","Research on Social Work Practice"
35912,"pubYear","2003"
35912,"author","Leslie, Donald R."
35912,"author","Cassano, Rosemary"
35914,"article","Resource and Educational Empowerment: A Social Work Paradigm for the Disenfranchised."
35914,"journal","Research on Social Work Practice"
35914,"pubYear","2003"
35914,"author","O'Brian, Charles"
35919,"article","Defining Social Work: Does the Working Definition Work Today?"
35919,"journal","Research on Social Work Practice"
35919,"pubYear","2003"
35919,"author","Risler, Ed"
35919,"author","Lowe, Laura A."
35919,"author","Nackerud, Larry"
35920,"article","A Client-Focused Definition of Social Work Practice."
35920,"journal","Research on Social Work Practice"
35920,"pubYear","2003"
35920,"author","Gambrill, Eileen"
35921,"article","Transforming the Working Definition of Social Work into the 21st Century."
35921,"journal","Research on Social Work Practice"
35921,"pubYear","2003"
35921,"author","Ramsay, Richard F."
35922,"article","Bartlett's Definition of Social Work Practice: A Generalist Educator's Perspective."
35922,"journal","Research on Social Work Practice"
35922,"pubYear","2003"
35922,"author","Turner, Joanne C."
35923,"article","A Generalist Working Definition of Social Work: A Response to Bartlett."
35923,"journal","Research on Social Work Practice"
35923,"pubYear","2003"
35923,"author","Sallee, Alvin L."
35924,"article","Toward a Definition of Social Work Practice: Reframing the Dichotomy."
35924,"journal","Research on Social Work Practice"
35924,"pubYear","2003"
35924,"author","Feit, Marvin D."
36135,"article","Intervention Research in Social Work."
36135,"journal","Research on Social Work Practice"
36135,"pubYear","2010"
36135,"author","Soydan, Haluk"
36164,"article","An Important Question Half-Answered: A Response to Perry's Article."
36164,"journal","Research on Social Work Practice"
36164,"pubYear","2006"
36164,"author","Dickinson, Nancy S."
36165,"article","No Simple Answers to a Complex Question: A Response to Perry."
36165,"journal","Research on Social Work Practice"
36165,"pubYear","2006"
36165,"author","Zlotnik, Joan Levy"
36290,"article","The Impact of Mobile Crisis Services on the Use of Community-Based Mental Health."
36290,"journal","Research on Social Work Practice"
36290,"pubYear","2002"
36290,"author","Dyches, Hayne"
36290,"author","Biegel, David E."
36290,"author","Johnson, Jeffrey A."
36354,"article","The Effectiveness of an Integrated Treatment Approach for Clients With Dual Diagnosis."
36354,"journal","Research on Social Work Practice"
36354,"pubYear","2002"
36354,"author","Dinitto, Diana M."
36354,"author","Webb, Deborah K."
36354,"author","Rubin, Allen"
36358,"article","Musings on Doctoral Education in Social Work."
36358,"journal","Research on Social Work Practice"
36358,"pubYear","2002"
36358,"author","Khinduka, Shanti"
36440,"article","Guest Editor's Forward."
36440,"journal","Research on Social Work Practice"
36440,"pubYear","2002"
36440,"author","Shek, Daniel T. L."
36581,"article","The Campbell Collaboration."
36581,"journal","Research on Social Work Practice"
36581,"pubYear","2002"
36581,"author","Schuerman, John"
36581,"author","Soydan, Haluk"
36581,"author","Macdonald, Geraldine"
36582,"article","The Institute for the Advancement of Social Work Research: Strengthening Social Work Research in Practice and Policy."
36582,"journal","Research on Social Work Practice"
36582,"pubYear","2002"
36582,"author","Zlotnick, Joan Levy"
36582,"author","Biegel, David E."
36582,"author","Solt, Barbara E."
36583,"article","Assessing the Effect of Family-Centered Out-of-Home Care on Reunification Outcomes."
36583,"journal","Research on Social Work Practice"
36583,"pubYear","2002"
36583,"author","Lewandowski, Cathleen A."
36583,"author","Pierce, Lois"
36736,"article","Measuring racial climate in schools of social work: instrument development and validation."
36736,"journal","Research on Social Work Practice"
36736,"pubYear","2002"
36736,"author","Pike, Cathy King"
36740,"article","Development and evaluation of the Adherence Attitute Inventory."
36740,"journal","Research on Social Work Practice"
36740,"pubYear","2002"
36740,"author","Lewis, Sarah J."
36740,"author","Abell, Neil"
36741,"article","Initial validation of a Spanish-language version of the Client Satisfaction Inventory."
36741,"journal","Research on Social Work Practice"
36741,"pubYear","2002"
36741,"author","McMurtry, Steven L."
36741,"author","Torres, José B."
37114,"article","Reflections of a Social Work Practitioner: Bridging the 19th and 21st Centuries."
37114,"journal","Research on Social Work Practice"
37114,"pubYear","2001"
37114,"author","Glaser, George"
37115,"article","Is Social Work a Profession? The Canadian Response."
37115,"journal","Research on Social Work Practice"
37115,"pubYear","2001"
37115,"author","Holosko, Michael"
37115,"author","Leslie, Donald R."
37117,"article","The State of the Profession."
37117,"journal","Research on Social Work Practice"
37117,"pubYear","2001"
37117,"author","Wong, Janlee"
37120,"article","Steering Currents for the Future of Social Work."
37120,"journal","Research on Social Work Practice"
37120,"pubYear","2001"
37120,"author","Sowers, Karen M."
37120,"author","Ellis, Rodney A."
37122,"article","Guest Editor's Foreword."
37122,"journal","Research on Social Work Practice"
37122,"pubYear","2001"
37122,"author","Austin, David"
37123,"article","Is Social Work a Profession?"
37123,"journal","Research on Social Work Practice"
37123,"pubYear","2001"
37123,"author","Flexner, Abraham"
37124,"article","Social Work: An Authority-Based Profession."
37124,"journal","Research on Social Work Practice"
37124,"pubYear","2001"
37124,"author","Gambrill, Eileen"
37125,"article","The Status of Community Organizing in 2001: Community Practice Context, Complexities, Contradictions, and Contributions."
37125,"journal","Research on Social Work Practice"
37125,"pubYear","2001"
37125,"author","Mizrahi, Terry"
37386,"article","An examination of the transition from philanthropy to professional social work in Ireland."
37386,"journal","Research on Social Work Practice"
37386,"pubYear","2000"
37386,"author","Skehill, Caroline"
37391,"article","Freeing for adoption in Northern Ireland: a policy analysis."
37391,"journal","Research on Social Work Practice"
37391,"pubYear","2000"
37391,"author","Kelly, Greg"
37391,"author","Ince, Emma"
37654,"article","Standards for rigor in qualitative inquiry."
37654,"journal","Research on Social Work Practice"
37654,"pubYear","2000"
37654,"author","Rubin, Allen"
37655,"article","A history of Australian social work practice research."
37655,"journal","Research on Social Work Practice"
37655,"pubYear","2000"
37655,"author","Crisp, Beth R."
37659,"article","The assessment of parenting in child protective cases."
37659,"journal","Research on Social Work Practice"
37659,"pubYear","2000"
37659,"author","Barber, James G."
37659,"author","Delfabbro, Paul"
37779,"article","Editorial: social work research at the turn of the millennium: progress and challenges."
37779,"journal","Research on Social Work Practice"
37779,"pubYear","2000"
37779,"author","Rubin, Allen"
38270,"article","Presidential editorial: controlling for potential biases in research on social work practice effectiveness: are higher standards needed?"
38270,"journal","Research on Social Work Practice"
38270,"pubYear","1999"
38270,"author","Rubin, Allen"
38273,"article","A report on progress in the development of research resources in social work."
38273,"journal","Research on Social Work Practice"
38273,"pubYear","1999"
38273,"author","Austin, David M."
38274,"article","The 1997-1998 Fedele F. and Iris M. Fauri memorial lecture."
38274,"journal","Research on Social Work Practice"
38274,"pubYear","1999"
38274,"author","Shalala, Donna E."
42601,"article","Implementation and Translational Research-Theory and Practice."
42601,"journal","Research on Social Work Practice"
42601,"pubYear","2009"
42601,"author","Soydan, Haluk"
42627,"article","Index to Research on Social Work Practice: Volume 14."
42627,"journal","Research on Social Work Practice"
42627,"pubYear","2004"
42706,"article","Response to Stoesz and Karger's Article, “Reinventing Social Work Accreditation”."
42706,"journal","Research on Social Work Practice"
42706,"pubYear","2009"
42706,"author","Watkins, Julia M."
42708,"article","Comments on “Reinventing Social Work Accreditation”."
42708,"journal","Research on Social Work Practice"
42708,"pubYear","2009"
42708,"author","Midgley, James"
43067,"article","We Really Should Get on With It: An Argument for Not Assuming Social Workers Make Better Child Welfare Workers Than Non-Social Workers."
43067,"journal","Research on Social Work Practice"
43067,"pubYear","2006"
43067,"author","Mathias, Chris"
43068,"article","Social Workers in Child Welfare: Ready for Duty."
43068,"journal","Research on Social Work Practice"
43068,"pubYear","2006"
43068,"author","Whitaker, Tracy"
43068,"author","Clark, Elizabeth J."
43069,"article","The (Mis)Measurement of Job Performance in Child Welfare Using (Non)Experimental Design."
43069,"journal","Research on Social Work Practice"
43069,"pubYear","2006"
43069,"author","Lieberman, Alice A."
43069,"author","Levy, Michelle M."
43158,"article","A Historical Note on the Relationship Between the Journal “Research on Social Work Practice” and the Society for Social Work and Research."
43158,"journal","Research on Social Work Practice"
43158,"pubYear","2006"
43158,"author","Thyer, Bruce A."
43161,"article","Honoring the Educational Accomplishments of Elsie M. Pinkston, Ph.D."
43161,"journal","Research on Social Work Practice"
43161,"pubYear","2005"
43161,"author","Briggs, Harold E."
43225,"article","Reply to Pignotti and Mercer: Holding Therapy and Dyadic Developmental Psychotherapy are Not Supported and Acceptable Social Work Interventions."
43225,"journal","Research on Social Work Practice"
43225,"pubYear","2007"
43225,"author","Lee, Robert E."
43225,"author","Craven, Patricia Ann"
43871,"article","Index to Research on Social Work Practice: Volume 12."
43871,"journal","Research on Social Work Practice"
43871,"pubYear","2002"
