"articleID","attributes","record"
52604,"author","Tijerina, M.S."
52606,"pubYear","2009"
52606,"journal","Social Work"
52606,"author","Johnson, Y.M."
52606,"author","Munch, S."
52608,"pubYear","2009"
52608,"journal","Social Work"
52608,"author","Hodge, D.R."
52608,"author","Limb, G.E."
52608,"author","Cross, T.L."
52610,"pubYear","2009"
52610,"journal","Social Work"
52610,"author","Voisin, D.R."
52610,"author","Bird, J.D.P."
52725,"pubYear","2009"
52725,"journal","Social Work"
52725,"author","Wormer, K.V."
52761,"pubYear","2009"
52761,"journal","Social Work"
52761,"author","Weiss-Gal, I."
52761,"author","Benyamini, Y."
52761,"author","Ginzburg, K."
52761,"author","Savaya, R."
52761,"author","Peled, E."
52809,"pubYear","2009"
52809,"journal","Social Work"
52809,"author","Dennis, M.K."
52889,"pubYear","2009"
52889,"journal","Social Work"
52889,"author","Snyder, C."
52889,"author","van Wormer, K."
52889,"author","Chadha, J."
52889,"author","Jaggers, J.W."
52967,"pubYear","2009"
52967,"journal","Social Work"
52967,"author","Sherr, M.E."
52967,"author","Singletary, J.E."
52967,"author","Rogers, R.K."
52979,"pubYear","2009"
52979,"journal","Social Work"
52979,"author","Maschi, T."
52979,"author","Morgen, K."
52979,"author","Hatcher, S.S."
52979,"author","Rosato, N.S."
52979,"author","Violette, N.M."
52983,"pubYear","2009"
52983,"journal","Social Work"
52983,"author","Furman, R."
52983,"author","Negi, N.J."
52983,"author","Iwamoto, D.K."
52983,"author","Rowan, D."
52983,"author","Shukraft, A."
52983,"author","Gragg, J."
53017,"pubYear","2009"
53017,"journal","Social Work"
53017,"author","Mireau, R."
53017,"author","Inch, R."
53023,"pubYear","2009"
53023,"journal","Social Work"
53023,"author","Anastas, J.W."
53023,"author","Kuerbis, A.N."
53027,"pubYear","2009"
53027,"journal","Social Work"
53027,"author","Leitch, M.L."
53027,"author","Vanslyke, J."
53027,"author","Allen, M."
53031,"pubYear","2009"
53031,"journal","Social Work"
53031,"author","Anthony, E.K."
53031,"author","Alter, C.F."
53031,"author","Jenson, J.M."
53045,"pubYear","2009"
53045,"journal","Social Work"
53045,"author","Macy, R.J."
53045,"author","Ferron, J."
53045,"author","Crosby, C."
53047,"pubYear","2009"
53047,"journal","Social Work"
53047,"author","Cacciatore, J."
53051,"pubYear","2009"
53051,"journal","Social Work"
53051,"author","Yoon, I."
53053,"pubYear","2009"
53053,"journal","Social Work"
53053,"author","Murdach, A.D."
53063,"pubYear","2011"
53063,"journal","Social Work"
53063,"author","Murdach, A.D."
53065,"pubYear","2011"
53065,"journal","Social Work"
53065,"author","Siegel, J.A."
53081,"pubYear","2010"
53081,"journal","Social Work"
53081,"author","Scarborough, M.K."
53081,"author","Lewis, C.M."
53081,"author","Kulkarni, S."
53376,"pubYear","2008"
53376,"journal","Social Work"
53376,"author","Nguyen, P.V."
53380,"pubYear","2008"
53380,"journal","Social Work"
53380,"author","Meares, P.A."
53422,"pubYear","2008"
53422,"journal","Social Work"
53422,"author","Aisenberg, E."
53424,"pubYear","2008"
53424,"journal","Social Work"
53424,"author","Price, S.K."
53436,"pubYear","2008"
53436,"journal","Social Work"
53436,"author","Slovak, K."
53436,"author","Brewer, T.W."
53436,"author","Carlson, K."
53468,"pubYear","2008"
53468,"journal","Social Work"
53468,"author","Ritter, J.A."
53492,"pubYear","2008"
53492,"journal","Social Work"
53492,"author","Yardley, M."
53494,"pubYear","2008"
53494,"journal","Social Work"
53494,"author","Yan, M.C."
53564,"pubYear","2008"
53564,"journal","Social Work"
53564,"author","Jackson, A."
53564,"author","Bentler, P.M."
53564,"author","Franke, T.M."
53572,"pubYear","2008"
53572,"journal","Social Work"
53572,"author","Ting, L."
53572,"author","Jacobson, J.M."
53572,"author","Sanders, S."
53580,"pubYear","2008"
53580,"journal","Social Work"
53580,"author","Hoyt, C.A."
53646,"pubYear","2008"
53646,"journal","Social Work"
53646,"author","Barth, R.P."
53646,"author","Lloyd, E.C."
53646,"author","Christ, S.L."
53646,"author","Chapman, M.V."
53646,"author","Dickinson, N.S."
53649,"pubYear","2008"
53649,"journal","Social Work"
53649,"author","Proctor, E.K."
53649,"author","Morrow-Howell, N."
53649,"author","Choi, S."
53649,"author","Lawrence, L."
53691,"pubYear","2008"
53691,"journal","Social Work"
53691,"author","Gerdes, K.E."
53691,"author","Stromwall, L.K."
53693,"pubYear","2008"
53693,"journal","Social Work"
53693,"author","Garland, D.R."
53693,"author","Myers, D.M."
53693,"author","Wolfer, T.A."
53725,"pubYear","2008"
53725,"journal","Social Work"
53725,"author","Mokuau, N."
53725,"author","Garlock-Tuialii, J."
53725,"author","Lee, P."
53755,"pubYear","2008"
53755,"journal","Social Work"
53755,"author","Hodge, D.R."
53773,"pubYear","2008"
53773,"journal","Social Work"
53773,"author","Siegel, D.M."
53837,"pubYear","2008"
53837,"journal","Social Work"
53837,"author","Wolfgram, S.M."
53907,"pubYear","2008"
53907,"journal","Social Work"
53907,"author","Baines, D."
53917,"pubYear","2008"
53917,"journal","Social Work"
53917,"author","DiFranks, N.N."
53919,"pubYear","2008"
53919,"journal","Social Work"
53919,"author","Schilling, R."
53919,"author","Morrish, J.N."
53919,"author","Liu, G."
53921,"pubYear","2008"
53921,"journal","Social Work"
53921,"author","Walls, N.E."
53921,"author","Freedenthal, S."
53921,"author","Wisneski, H."
53925,"pubYear","2008"
53925,"journal","Social Work"
53925,"author","Padilla, Y.C."
53925,"author","Shapiro, E.R."
53925,"author","Fernandez-Castro, M.D."
53925,"author","Faulkner, M."
53927,"pubYear","2008"
53927,"journal","Social Work"
53927,"author","Mokuau, N."
53927,"author","Braun, K.L."
53927,"author","Wong, L.K."
53927,"author","Higuchi, P."
53927,"author","Gotay, C.C."
53929,"pubYear","2008"
53929,"journal","Social Work"
53929,"author","Gill, E.L"
53931,"pubYear","2008"
53931,"journal","Social Work"
53931,"author","Barnes, A."
53933,"pubYear","2008"
53933,"journal","Social Work"
53933,"author","Miller-Cribbs, J.E."
53933,"author","Farber, N.B."
53957,"pubYear","2008"
53957,"journal","Social Work"
53957,"author","Weiss-Gal, I."
53959,"pubYear","2008"
53959,"journal","Social Work"
53959,"author","Hodge, D.R."
53959,"author","Nadir, A."
53961,"pubYear","2008"
53961,"journal","Social Work"
53961,"author","Gibelman, M."
53961,"author","Sweifach, J."
53967,"pubYear","2009"
53967,"journal","Social Work"
53967,"author","Callahan, R."
53969,"pubYear","2009"
53969,"journal","Social Work"
53969,"author","Lietz, C.A."
53971,"pubYear","2009"
53971,"journal","Social Work"
53971,"author","Furman, R."
54520,"pubYear","2007"
54520,"journal","Social Work"
54520,"author","Grote, N.K."
54520,"author","Zuckoff, A."
54520,"author","Swartz, H."
54520,"author","Bledsoe, S.E."
54520,"author","Geibel, S."
54556,"pubYear","2007"
54556,"journal","Social Work"
54556,"author","Fram, M.S."
54556,"author","Miller-Cribbs, J.E."
54556,"author","Horn, L.V."
54600,"pubYear","2007"
54600,"journal","Social Work"
54600,"author","Chapman, D.G."
54600,"author","Toseland, R.W."
54636,"pubYear","2007"
54636,"journal","Social Work"
54636,"author","Dennison, S.T."
54636,"author","Poole, J."
54636,"author","Qaqish, B."
54721,"pubYear","2007"
54721,"journal","Social Work"
54721,"author","McCoyd, J.L.M."
54721,"author","Shdaimah, C.S."
54745,"pubYear","2007"
54745,"journal","Social Work"
54745,"author","Castex, G.M."
54783,"pubYear","2007"
54783,"journal","Social Work"
54783,"author","Lai, D.W.L."
54783,"author","Chau, S.B."
54799,"pubYear","2007"
54799,"journal","Social Work"
54799,"author","Freedberg, S."
54801,"pubYear","2007"
54801,"journal","Social Work"
54801,"author","Burdge, B.J."
54805,"pubYear","2007"
54805,"journal","Social Work"
54805,"author","Barrow, F.H."
54809,"pubYear","2007"
54809,"journal","Social Work"
54809,"author","Hodge, D.R."
54845,"pubYear","2007"
54845,"journal","Social Work"
54845,"author","Ferguson, K.M."
54847,"pubYear","2007"
54847,"journal","Social Work"
54847,"author","Dattalo, P."
54851,"pubYear","2007"
54851,"journal","Social Work"
54851,"author","Wong, D.F.K."
54863,"pubYear","2007"
54863,"journal","Social Work"
54863,"author","Megivern, D.M."
54863,"author","McMillen, J.C."
54863,"author","Proctor, E.K."
54863,"author","Striley, C.L.W."
54863,"author","Cabassa, L.J."
54863,"author","Munson, M.R."
55017,"pubYear","2007"
55017,"journal","Social Work"
55017,"author","Zhang, W."
55017,"author","Gutierrez, O."
55061,"pubYear","2007"
55061,"journal","Social Work"
55061,"author","Everett, J.E."
55061,"author","Homstead, K."
55061,"author","Drisko, J."
55091,"pubYear","2007"
55091,"journal","Social Work"
55091,"author","Murdach, A.D."
55097,"pubYear","2007"
55097,"journal","Social Work"
55097,"author","Green, R.G."
55097,"author","Baskind, F.R."
55097,"author","Mustian, B.E."
55097,"author","Reed, L.N."
55097,"author","Taylor, H.R."
55296,"pubYear","2007"
55296,"journal","Social Work"
55296,"author","Miller, R.L."
55300,"pubYear","2007"
55300,"journal","Social Work"
55300,"author","Guilano-Ramos, V."
55300,"author","Dittus, P."
55300,"author","Jaccard, J."
55300,"author","Johansson, M."
55300,"author","Bouris, A."
55300,"author","Acosta, N."
55302,"pubYear","2007"
55302,"journal","Social Work"
55302,"author","Avery, A."
55302,"author","Chase, J."
55302,"author","Johansson, L."
55302,"author","Litvak, S."
55302,"author","Montero, D."
55302,"author","Wydra, M."
55306,"pubYear","2007"
55306,"journal","Social Work"
55306,"author","Corrigan, P.W."
55308,"pubYear","2007"
55308,"journal","Social Work"
55308,"author","Ciffone, J."
55310,"pubYear","2007"
55310,"journal","Social Work"
55310,"author","Bride, B.E."
55318,"pubYear","2007"
55318,"journal","Social Work"
55318,"author","Darnell, J.S."
55326,"pubYear","2007"
55326,"journal","Social Work"
55326,"author","Freisthler, B."
55326,"author","Bruce, E."
55326,"author","Needell, B."
55436,"pubYear","2006"
55436,"journal","Social Work"
55436,"author","Voisin, D.R."
55436,"author","DiClemente, R.J."
55436,"author","Salazar, L.F."
55436,"author","Crosby, R.A."
55436,"author","Yarber, W.L."
55438,"pubYear","2006"
55438,"journal","Social Work"
55438,"author","Maschi, T."
55440,"pubYear","2006"
55440,"journal","Social Work"
55440,"author","Lindsey, M.A."
55440,"author","Korr, W.S."
55440,"author","Broitman, M."
55440,"author","Bone, L."
55440,"author","Green, A."
55440,"author","Leaf, P.J."
55442,"pubYear","2006"
55442,"journal","Social Work"
55442,"author","Ruffolo, M.C."
55442,"author","Kuhn, M.T."
55442,"author","Evans, M.E."
55444,"pubYear","2006"
55444,"journal","Social Work"
55444,"author","Pollio, D.E."
55444,"author","North, C.S."
55444,"author","Reid, D.L."
55444,"author","Miletic, M.M."
55444,"author","McClendon, J.R."
55446,"pubYear","2006"
55446,"journal","Social Work"
55446,"author","Knight, C."
55448,"pubYear","2006"
55448,"journal","Social Work"
55448,"author","Hannah, G."
55632,"pubYear","2006"
55632,"journal","Social Work"
55632,"author","Schiff, M."
55785,"pubYear","2006"
55785,"journal","Social Work"
55785,"author","Schroeder, J."
55785,"author","Guin, C.C."
55785,"author","Pogue, R."
55785,"author","Bordelon, D."
55803,"pubYear","2006"
55803,"journal","Social Work"
55803,"author","Dessel, A."
55803,"author","Rogge, M.E."
55803,"author","Garlington, S.B."
55813,"pubYear","2006"
55813,"journal","Social Work"
55813,"author","Ting, L."
55813,"author","Saunders, S."
55813,"author","Jacobson, J.M."
55813,"author","Power, J.R."
55817,"pubYear","2006"
55817,"journal","Social Work"
55817,"author","Murdach, A.D."
55839,"pubYear","2006"
55839,"journal","Social Work"
55839,"author","Rosenberg, J."
55839,"author","Rosenberg, S."
55853,"pubYear","2006"
55853,"journal","Social Work"
55853,"author","Risley-Curtiss, C."
55853,"author","Holley, L.C."
55853,"author","Wolf, S."
55889,"pubYear","2006"
55889,"journal","Social Work"
55889,"author","Parish, S.L."
55889,"author","Cloud, J.M."
55903,"pubYear","2006"
55903,"journal","Social Work"
55903,"author","Mui, A.C."
55903,"author","Kang, S.-Y."
55923,"pubYear","2006"
55923,"journal","Social Work"
55923,"author","Meyers, S."
55961,"pubYear","2006"
55961,"journal","Social Work"
55961,"author","Geenen, S."
55977,"pubYear","2006"
55977,"journal","Social Work"
55977,"author","Roby, J.L."
55977,"author","Shaw, S.A."
55985,"pubYear","2006"
55985,"journal","Social Work"
55985,"author","Moses, T."
55985,"author","Kirk, S.A."
56069,"pubYear","2006"
56069,"journal","Social Work"
56069,"author","Murdach, A.D."
56083,"pubYear","2006"
56083,"journal","Social Work"
56083,"author","Shernoff, M."
56135,"pubYear","2006"
56135,"journal","Social Work"
56148,"pubYear","2006"
56148,"journal","Social Work"
56148,"author","Williams, D.J."
56148,"author","Strean, W.B."
56166,"pubYear","2006"
56166,"journal","Social Work"
56166,"author","Green, R.G."
56166,"author","Baskind, F.R."
56166,"author","Fassler, A."
56166,"author","Jordan, A."
56196,"pubYear","2006"
56196,"journal","Social Work"
56196,"author","Edleson, J.L."
56196,"author","Gassman-Pines, J."
56196,"author","Hill, M.B."
56232,"pubYear","2006"
56232,"journal","Social Work"
56232,"author","Hodge, D.R."
56252,"pubYear","2006"
56252,"journal","Social Work"
56252,"author","Parker-Oliver, D."
56252,"author","Demiris, G."
56254,"pubYear","2006"
56254,"journal","Social Work"
56254,"author","McNeill, T."
56266,"pubYear","2006"
56266,"journal","Social Work"
56266,"author","Crisp, C."
56574,"pubYear","2008"
56574,"journal","Social Work"
56574,"author","Hollingsworth L.D."
56576,"pubYear","2008"
56576,"journal","Social Work"
56576,"author","Nuttman-Shwartz, O."
56576,"author","Dekel, R."
56584,"pubYear","2008"
56584,"journal","Social Work"
56584,"author","Spencer, M.S."
56586,"pubYear","2008"
56586,"journal","Social Work"
56586,"author","Silverman, E."
56588,"pubYear","2008"
56588,"journal","Social Work"
56588,"author","Murdach, A.D."
57049,"pubYear","2005"
57049,"journal","Social Work"
57049,"author","O'Brien, G.V."
57049,"author","Ellegood, C."
57051,"pubYear","2005"
57051,"journal","Social Work"
57051,"author","Brooks, F."
57053,"pubYear","2005"
57053,"journal","Social Work"
57053,"author","Jackson-Elmoore, C"
57055,"pubYear","2005"
57055,"journal","Social Work"
57055,"author","Ozawa, M.N."
57055,"author","Yoon, H.-S."
57057,"pubYear","2005"
57057,"journal","Social Work"
57057,"author","Lens, V."
57059,"pubYear","2005"
57059,"journal","Social Work"
57059,"author","Hoefer, R."
57061,"pubYear","2005"
57061,"journal","Social Work"
57061,"author","Hodge, D.R."
57063,"pubYear","2005"
57063,"journal","Social Work"
57063,"author","Tangenberg, K.M."
57065,"pubYear","2005"
57065,"journal","Social Work"
57065,"author","Kuczynski, K."
57065,"author","Gibbs-Wahlberg, P."
57206,"pubYear","2005"
57206,"journal","Social Work"
57206,"author","Abramovitz, M."
57208,"pubYear","2005"
57208,"journal","Social Work"
57208,"author","Hodge, D.R."
57210,"pubYear","2005"
57210,"journal","Social Work"
57210,"author","Sweifach, J."
57212,"pubYear","2005"
57212,"journal","Social Work"
57212,"author","Itzhaky, H."
57212,"author","York, A.S."
57214,"pubYear","2005"
57214,"journal","Social Work"
57214,"author","Fuller-Thomson, E."
57214,"author","Minkler, M."
57216,"pubYear","2005"
57216,"journal","Social Work"
57216,"author","Mackelprang, R.W."
57216,"author","Mackelprang, R.D."
57216,"author","Thirkill, A.D."
