"","articleID","attributes","record"
"11396",38914,"article","Getting in, and staying in, “the loop”: networking and organizational power."
"11397",16431,"article","Getting it right and wrong: An overview of a decade of post-apartheid social welfare."
"11398",122841,"article","Getting it right: Talking with social work students about risk and justice"
"11399",17351,"article","Getting off TANF: Experiences of rural mothers."
"11400",13745,"article","Getting out/getting in: The DSM, political activism, and the social construction of mental disorders."
"11401",48620,"article","Getting out: factors that influenced abused wives'decisions to leave their abusive spousal relationships."
"11402",56169,"article","Getting persons with alcohol and other drug problems into treatment: teaching the Johnson Intervention in the practice curriculum."
"11403",21456,"article","Getting published: A guide for the aspiring practitioner."
"11404",42811,"article","Getting published: a mentoring program for social work faculty."
"11405",41386,"article","Getting ready for the 21st century: the aging of America and the Older Americans Act."
"11406",23987,"article","Getting ready to talk: The treatment of a mildly retarded, selectively mute adult."
"11407",11411,"article","Getting reticent young male participants to talk: Using artefact-mediated interviews to promote discursive interaction."
"11408",24449,"article","Getting there: The unfolding potential of psychoanalysis, a personal view."
"11409",36900,"article","Getting to know poor fathers who do not pay child support."
"11410",10735,"article","Getting to know the piece of fluff in our ears: Expanding practitioners' cultural self-awareness."
"11411",18721,"article","Getting to know you: Social work students' experiences of direct work with children in education settings."
"11412",16377,"article","Getting to the grassroots: Feminist standpoints within the welfare rights movement."
"11413",17371,"article","Getting to the heart of recovery: Methods for studying recovery and their implications for evidence-based practice."
"11414",25243,"article","Getting to the point: Offspring caregivers and the nursing home decision."
"11415",30251,"article","Getting to “no”."
"11416",11789,"article","Ghosts in the care home: The nature of relationships in a home for people with learning disabilities."
"11417",16385,"article","Ghosts in the machine: Student participation and grade attainment in a Web-assisted social work course."
"11418",2611,"article","Ghosts in the nursery revisited."
"11419",145,"article","Ghosts in the nursery revisited: Parental images, reworking experiences, and parental awareness among fathers of latency-age children."
"11420",13002,"article","Gift of life or cultural taboo: Effects of an educational pamphlet on young adults' knowledge and attitudes regarding organ donation."
"11421",119921,"article","Girl Child in Red Light Areas"
"11422",119916,"article","Girl Child: A Lifetime of Deprivation and Discrimination"
"11423",121107,"article","Girl Delinquents and Their Sisters: A Challenge for Practice"
"11424",23209,"article","Girls Fighting Trouble: Re-Storying Young Lives."
"11425",46783,"article","Girls Incorporated of Alameda County at 50: A voice for girls (1958-2008)."
"11426",15357,"article","Girls with honour-related problems in a comparative perspective."
"11427",1169,"article","Girls' and boys' use of directives in pretend play."
"11428",120139,"article","Giving Positive HIV Test Results to Clients: A Comparative Analysis of Six Sites"
"11429",40579,"article","Giving Student Learning Center Stage."
"11430",20403,"article","Giving a voice to women survivors of domestic violence through recognition as a service user group."
"11431",1557,"article","Giving corrective feedback: A decisional analysis."
"11432",46286,"article","Giving courts the information neccessary to implement limited guardianships: Are we there yet?"
"11433",12896,"article","Giving courts the information necessary to implement limited guardianships: Are we there yet?"
"11434",55092,"article","Giving good sermons in therapy."
"11435",14279,"article","Giving money to strangers: European welfare states and social trust."
"11436",15977,"article","Giving up the single life: Leadership motivations for interorganizational restructuring in nonprofit organizations."
"11437",18165,"article","Giving voice to black children: An analysis of social agency."
"11438",23153,"article","Giving voice to experiences: Parental maltreatment of Black children in the context of societal racism."
"11439",45121,"article","Giving voice to rural and urban social service providers: Recessionary effects on the provision of services in Hawaii."
"11440",48676,"article","Glaucoma screening of patients with and without dementia."
"11441",12751,"article","Glimpses of ancient Hindu spirituality: Areas for integrative therapeutic intervention."
"11442",15518,"article","Global HIV and AIDS: Calling all social work educators."
"11443",19467,"article","Global Social Justice for Older People: The Case for an International Convention on the Rights of Older People."
"11444",118766,"article","Global Standard of Social Work Education: An Asian Critique"
"11445",16033,"article","Global and local issues in the training of 'overseas' social workers."
"11446",18374,"article","Global inequality, power and the unipolar world: Implications for social work."
"11447",10341,"article","Global inequities: A gender-based analysis of the Live-in Caregiver Program and the Kirogi phenomenon in Canada."
"11448",15695,"article","Global justice in the time of Obama: A call to organize."
"11449",22618,"article","Global poverty: No longer an untouchable problem."
"11450",35133,"article","Global standards for social work education and training."
"11451",20685,"article","Global standards for the education and training of the social work profession."
"11452",20686,"article","Global standards: Promise and pitfalls for re-inscribing social work into civil society."
"11453",33629,"article","Global values shift and social work in America: Making positive change."
"11454",15864,"article","Global women’s movements and Korean gender policy discourse."
"11455",118821,"article","Global-Local Interface in Ethnography"
"11456",23094,"article","Globalisation and rural communities."
"11457",53093,"article","Globalisation and social policy."
"11458",23064,"article","Globalisation of consciousness and new challenges for international social work."
"11459",119660,"article","Globalisation, E-learning and the Monetary Pressure on the Educational Field"
"11460",23093,"article","Globalisation, fragmentation and the analysis of difference in rural social work."
