"","articleID","attributes","record"
"20747",2080,"article","Responding to domestic violence: A comparison of social workers' and police officers' interventions."
"20748",24526,"article","Responding to gender violence in Albania: A partnership effort."
"20749",16003,"article","Responding to global shifts in social work through the language of service user and service user involvement."
"20750",1930,"article","Responding to hidden abuse: A role for social work in reforming mental health systems."
"20751",40289,"article","Responding to human service agency needs in a constrained resource environment: the role of the university and students."
"20752",44137,"article","Responding to industrial plant closings and the unemployed."
"20753",13121,"article","Responding to people sleeping rough: Dilemmas and opportunities for social work."
"20754",19767,"article","Responding to plagiarism in schools of social work: Considerations and recommendations."
"20755",1943,"article","Responding to psychosocial needs: Physician perceptions of their referral practices for hospitalized patients."
"20756",15130,"article","Responding to the 2008 EPAS: Baccalaureate education assessment direct and indirect measurement."
"20757",18991,"article","Responding to the Hartford Geriatric Social Work Initiative: A multilevel community approach to building aging competency."
"20758",120481,"article","Responding to the Mental Health and Grief Concerns of Homeless HIV-Infected Gay Men"
"20759",16138,"article","Responding to the complex and gendered needs of refugee women."
"20760",23270,"article","Responding to the experiences of minority ethnic children in virtually all-white communities."
"20761",10475,"article","Responding to the global economic crisis: Inclusive social work practice."
"20762",16991,"article","Responding to the individual trauma of domestic violence: challenges for mental health professionals."
"20763",134,"article","Responding to the sexual concerns of persons with disabilities."
"20764",18789,"article","Responding to the war with Iraq among social work faculty in the USA, UK and Australia."
"20765",10614,"article","Responding to victims of human trafficking: Interagency awareness, housing services, and spiritual care."
"20766",28493,"article","Responding to “Issues in Differential Response”."
"20767",11403,"article","Response agreement rates between child welfare–involved youth and their caregivers."
"20768",37969,"article","Response to Alice Lieberman and Margaret Severson."
"20769",37910,"article","Response to Bonnie L. Yegidis."
"20770",38049,"article","Response to Enola Proctor."
"20771",37967,"article","Response to Frank Raymond."
"20772",51199,"article","Response to Greene 2001, Redefining Social Work."
"20773",38088,"article","Response to Janet Williams and Robert Spitzer."
"20774",39362,"article","Response to Jerome Wakefield's “Psychoanalytic fallacies: reflections on Martha Heineman Pieper and William Joseph Pieper's Intrapsychic Humanism”."
"20775",38061,"article","Response to Leon W. Chestang."
"20776",37952,"article","Response to Lynn Videka-Sherman."
"20777",10494,"article","Response to intervention: A guide to scientifically based research for school social work services."
"20778",28491,"article","Response to the Hughes et al. Paper on Differential Response."
"20779",39361,"article","Response to “Psychoanalytic fallacies: reflections on Martha Heineman Pieper and William Joseph Pieper's Intrapsychic Humanism”."
"20780",29218,"article","Response: Critical Realism: Response to Longhofer and Floersch."
"20781",29230,"article","Response: Epistemological Issues of Social Work Science as a Translational Action Science."
"20782",29223,"article","Response: Hermeneutics and Accountable Practice: Lessons From the History of Social Work."
"20783",29222,"article","Response: Social Work, Science, Social Impact: Crafting an Integrative Conversation."
"20784",29227,"article","Response: Training Doctoral Students to be Scientists."
"20785",29225,"article","Response: Uses of History in Creating New Futures: A Science-Informed Social Work."
