"","Country","N","Freq"
"6473","Bahamas","49",0
"6474","Bahrain","49",0
"6475","Baltic States","49",0
"6476","Bangladesh","49",0
"6477","Barbados","49",0
"6478","Belgium","49",0
"6479","Benin","49",0
"6480","Bermuda","49",0
"6481","Bolivia","49",0
"6482","Bosnia-Herzegovina","49",0
"6483","Botswana","49",0
"6484","Brazil","49",0
"6485","Bulgaria","49",0
"6486","Cambodia","49",0
"6487","Cameroon","49",0
"6488","Canada","49",0
"6489","Caribbean","49",0
"6490","Central America","49",0
"6491","Channel Islands","49",0
"6492","Chile","49",0
"6493","China","49",0
"6494","Colombia","49",0
"6495","Commonwealth of Independent States","49",0
"6496","Costa Rica","49",0
"6497","Croatia","49",0
"6498","Cuba","49",0
"6499","Cyprus","49",0
"6500","Czech Republic","49",0
"6501","Czechoslovakia","49",0
"6502","Democratic Republic of Congo","49",0
"6503","Denmark","49",1
"6504","Dominican Republic","49",0
"6505","Eastern Europe","49",0
"6506","Ecuador","49",0
"6507","Egypt","49",0
"6508","El Salvador","49",0
"6509","England","49",0
"6510","Eritrea","49",0
"6511","Estonia","49",0
"6512","Ethiopia","49",0
"6513","Europe","49",0
"6514","Fiji","49",0
"6515","Finland","49",0
"6516","France","49",0
"6517","French Polynesia","49",0
"6518","Gambia","49",0
"6519","Gaza Strip","49",0
"6520","Georgia","49",0
"6521","Germany","49",0
"6522","Ghana","49",0
"6523","Great Britain","49",0
"6524","Greece","49",0
"6525","Grenada","49",0
"6526","Guam","49",0
"6527","Guatemala","49",0
"6528","Guinea","49",0
"6529","Guyana","49",0
"6530","Haiti","49",0
"6531","Honduras","49",0
"6532","Hong Kong","49",0
"6533","Hungary","49",0
"6534","Iceland","49",0
"6535","India","49",0
"6536","Indonesia","49",0
"6537","Iran","49",0
"6538","Iraq","49",0
"6539","Ireland","49",0
"6540","Israel","49",0
"6541","Italy","49",0
"6542","Ivory Coast","49",0
"6543","Jamaica","49",0
"6544","Japan","49",0
"6545","Jordan","49",0
"6546","Kazakhstan","49",0
"6547","Kenya","49",0
"6548","Korea","49",0
"6549","Kuwait","49",0
"6550","Kyrgyzstan","49",0
"6551","Laos","49",0
"6552","Latin America","49",0
"6553","Latvia","49",0
"6554","Lebanon","49",0
"6555","Lesotho","49",0
"6556","Liberia","49",0
"6557","Lithuania","49",0
"6558","Luxembourg","49",0
"6559","Macao","49",0
"6560","Macau","49",0
"6561","Macedonia","49",0
"6562","Malawi","49",0
"6563","Malaysia","49",0
"6564","Malta","49",0
"6565","Marshall Islands","49",0
"6566","Mauritius","49",0
"6567","Mexico","49",0
"6568","Middle East","49",0
"6569","Moldova","49",0
"6570","Mongolia","49",0
"6571","Morocco","49",0
"6572","Mozambique","49",0
"6573","Myanmar","49",0
"6574","Namibia","49",0
"6575","Nepal","49",0
"6576","Netherlands","49",0
"6577","New Caledonia","49",0
"6578","New Zealand","49",0
"6579","Nicaragua","49",0
"6580","Nigeria","49",0
"6581","North America","49",0
"6582","North Korea","49",0
"6583","Northern Ireland","49",0
"6584","Norway","49",0
"6585","Oceania/Pacific Islands","49",0
"6586","Oman","49",0
"6587","Pakistan","49",0
"6588","Palau","49",0
"6589","Palestine","49",0
"6590","Panama","49",0
"6591","Paraguay","49",0
"6592","Peru","49",0
"6593","Philippines","49",0
"6594","Poland","49",0
"6595","Portugal","49",0
"6596","Puerto Rico","49",0
"6597","Qatar","49",0
"6598","Republic of Congo","49",0
"6599","Republic of Serbia","49",0
"6600","Romania","49",0
"6601","Russia","49",0
"6602","Rwanda","49",0
"6603","Samoa","49",0
"6604","Saudi Arabia","49",0
"6605","Scandinavia","49",0
"6606","Scotland","49",0
"6607","Senegal","49",0
"6608","Serbia and Montenegro","49",0
"6609","Sierra Leone","49",0
"6610","Singapore","49",0
"6611","Slovakia","49",0
"6612","Slovenia","49",0
"6613","Somalia","49",0
"6614","South Africa","49",0
"6615","South America","49",0
"6616","South Korea","49",0
"6617","Spain","49",0
"6618","Sri Lanka","49",0
"6619","St Kitts","49",0
"6620","Sudan","49",0
"6621","Swaziland","49",0
"6622","Sweden","49",0
"6623","Switzerland","49",0
"6624","Syria","49",0
"6625","Taiwan","49",0
"6626","Tajikistan","49",0
"6627","Tanzania","49",0
"6628","Thailand","49",0
"6629","Togo","49",0
"6630","Tonga","49",0
"6631","Trinidad and Tobago","49",0
"6632","Turkey","49",0
"6633","Uganda","49",0
"6634","Ukraine","49",0
"6635","United Arab Emirates","49",0
"6636","United Kingdom","49",0
"6637","Uruguay","49",0
"6638","US","49",0
"6639","US Virgin Islands","49",0
"6640","USSR","49",0
"6641","Venezuela","49",0
"6642","Vietnam","49",0
"6643","Wales","49",0
"6644","West Bank","49",0
"6645","West Indies","49",0
"6646","Western Europe","49",0
"6647","Yemen","49",0
"6648","Yugoslavia","49",0
"6649","Zambia","49",0
"6650","Zimbabwe","49",0
"6651","Afghanistan","52",0
"6652","Africa","52",0
"6653","Albania","52",0
"6654","Algeria","52",0
"6655","Angola","52",0
"6656","Appalachia","52",0
"6657","Argentina","52",0
"6658","Armenia","52",0
"6659","Asia","52",0
"6660","Australia","52",0
"6661","Austria","52",0
"6662","Azerbaijan","52",0
"6663","Bahamas","52",0
"6664","Bahrain","52",0
"6665","Baltic States","52",0
"6666","Bangladesh","52",0
"6667","Barbados","52",0
"6668","Belgium","52",0
"6669","Benin","52",0
"6670","Bermuda","52",0
"6671","Bolivia","52",0
"6672","Bosnia-Herzegovina","52",0
"6673","Botswana","52",0
"6674","Brazil","52",0
"6675","Bulgaria","52",0
"6676","Cambodia","52",0
"6677","Cameroon","52",0
"6678","Canada","52",0
"6679","Caribbean","52",0
"6680","Central America","52",0
"6681","Channel Islands","52",0
"6682","Chile","52",0
"6683","China","52",0
"6684","Colombia","52",0
"6685","Commonwealth of Independent States","52",0
"6686","Costa Rica","52",0
"6687","Croatia","52",0
"6688","Cuba","52",0
"6689","Cyprus","52",0
"6690","Czech Republic","52",0
"6691","Czechoslovakia","52",0
"6692","Democratic Republic of Congo","52",0
"6693","Denmark","52",0
"6694","Dominican Republic","52",0
"6695","Eastern Europe","52",0
"6696","Ecuador","52",0
"6697","Egypt","52",0
"6698","El Salvador","52",0
"6699","England","52",0
"6700","Eritrea","52",0
"6701","Estonia","52",0
"6702","Ethiopia","52",0
"6703","Europe","52",0
"6704","Fiji","52",0
"6705","Finland","52",0
"6706","France","52",0
"6707","French Polynesia","52",0
"6708","Gambia","52",0
"6709","Gaza Strip","52",0
"6710","Georgia","52",0
"6711","Germany","52",0
"6712","Ghana","52",0
"6713","Great Britain","52",0
"6714","Greece","52",0
"6715","Grenada","52",0
"6716","Guam","52",0
"6717","Guatemala","52",0
"6718","Guinea","52",0
"6719","Guyana","52",0
"6720","Haiti","52",0
"6721","Honduras","52",0
"6722","Hong Kong","52",0
"6723","Hungary","52",0
"6724","Iceland","52",0
"6725","India","52",0
"6726","Indonesia","52",0
"6727","Iran","52",0
"6728","Iraq","52",0
"6729","Ireland","52",0
"6730","Israel","52",0
"6731","Italy","52",0
"6732","Ivory Coast","52",0
"6733","Jamaica","52",0
"6734","Japan","52",0
"6735","Jordan","52",0
"6736","Kazakhstan","52",0
"6737","Kenya","52",0
"6738","Korea","52",0
"6739","Kuwait","52",0
"6740","Kyrgyzstan","52",0
"6741","Laos","52",0
"6742","Latin America","52",0
"6743","Latvia","52",0
"6744","Lebanon","52",0
"6745","Lesotho","52",0
"6746","Liberia","52",0
"6747","Lithuania","52",0
"6748","Luxembourg","52",0
"6749","Macao","52",0
"6750","Macau","52",0
"6751","Macedonia","52",0
"6752","Malawi","52",0
"6753","Malaysia","52",0
"6754","Malta","52",0
"6755","Marshall Islands","52",0
"6756","Mauritius","52",0
"6757","Mexico","52",0
"6758","Middle East","52",0
"6759","Moldova","52",0
"6760","Mongolia","52",0
"6761","Morocco","52",0
"6762","Mozambique","52",0
"6763","Myanmar","52",0
"6764","Namibia","52",0
"6765","Nepal","52",0
"6766","Netherlands","52",0
"6767","New Caledonia","52",0
"6768","New Zealand","52",0
"6769","Nicaragua","52",0
"6770","Nigeria","52",0
"6771","North America","52",0
"6772","North Korea","52",0
"6773","Northern Ireland","52",1
"6774","Norway","52",0
"6775","Oceania/Pacific Islands","52",0
"6776","Oman","52",0
"6777","Pakistan","52",0
"6778","Palau","52",0
"6779","Palestine","52",0
"6780","Panama","52",0
"6781","Paraguay","52",0
"6782","Peru","52",0
"6783","Philippines","52",0
"6784","Poland","52",0
"6785","Portugal","52",0
"6786","Puerto Rico","52",0
"6787","Qatar","52",0
"6788","Republic of Congo","52",0
"6789","Republic of Serbia","52",0
"6790","Romania","52",0
"6791","Russia","52",0
"6792","Rwanda","52",0
"6793","Samoa","52",0
"6794","Saudi Arabia","52",0
"6795","Scandinavia","52",0
"6796","Scotland","52",0
"6797","Senegal","52",0
"6798","Serbia and Montenegro","52",0
"6799","Sierra Leone","52",0
"6800","Singapore","52",0
"6801","Slovakia","52",0
"6802","Slovenia","52",0
"6803","Somalia","52",0
"6804","South Africa","52",0
"6805","South America","52",0
"6806","South Korea","52",0
"6807","Spain","52",0
"6808","Sri Lanka","52",0
"6809","St Kitts","52",0
"6810","Sudan","52",0
"6811","Swaziland","52",0
"6812","Sweden","52",0
"6813","Switzerland","52",0
"6814","Syria","52",0
"6815","Taiwan","52",0
"6816","Tajikistan","52",0
"6817","Tanzania","52",0
"6818","Thailand","52",0
"6819","Togo","52",0
"6820","Tonga","52",0
"6821","Trinidad and Tobago","52",0
"6822","Turkey","52",0
"6823","Uganda","52",0
"6824","Ukraine","52",0
"6825","United Arab Emirates","52",0
"6826","United Kingdom","52",0
"6827","Uruguay","52",0
"6828","US","52",0
"6829","US Virgin Islands","52",0
"6830","USSR","52",0
"6831","Venezuela","52",0
"6832","Vietnam","52",0
"6833","Wales","52",0
"6834","West Bank","52",0
"6835","West Indies","52",0
"6836","Western Europe","52",0
"6837","Yemen","52",0
"6838","Yugoslavia","52",0
"6839","Zambia","52",0
"6840","Zimbabwe","52",0
"6841","Afghanistan","69",0
"6842","Africa","69",0
"6843","Albania","69",0
"6844","Algeria","69",0
"6845","Angola","69",0
"6846","Appalachia","69",0
"6847","Argentina","69",0
"6848","Armenia","69",0
"6849","Asia","69",0
"6850","Australia","69",0
"6851","Austria","69",0
"6852","Azerbaijan","69",0
"6853","Bahamas","69",0
"6854","Bahrain","69",0
"6855","Baltic States","69",0
"6856","Bangladesh","69",0
"6857","Barbados","69",0
"6858","Belgium","69",0
"6859","Benin","69",0
"6860","Bermuda","69",0
"6861","Bolivia","69",0
"6862","Bosnia-Herzegovina","69",0
"6863","Botswana","69",0
"6864","Brazil","69",0
"6865","Bulgaria","69",0
"6866","Cambodia","69",0
"6867","Cameroon","69",0
"6868","Canada","69",0
"6869","Caribbean","69",0
"6870","Central America","69",0
"6871","Channel Islands","69",0
"6872","Chile","69",0
"6873","China","69",0
"6874","Colombia","69",0
"6875","Commonwealth of Independent States","69",0
"6876","Costa Rica","69",0
"6877","Croatia","69",0
"6878","Cuba","69",0
"6879","Cyprus","69",0
"6880","Czech Republic","69",0
"6881","Czechoslovakia","69",0
"6882","Democratic Republic of Congo","69",0
"6883","Denmark","69",0
"6884","Dominican Republic","69",0
"6885","Eastern Europe","69",0
"6886","Ecuador","69",0
"6887","Egypt","69",0
"6888","El Salvador","69",0
"6889","England","69",0
"6890","Eritrea","69",0
"6891","Estonia","69",0
"6892","Ethiopia","69",0
"6893","Europe","69",0
"6894","Fiji","69",0
"6895","Finland","69",0
"6896","France","69",0
"6897","French Polynesia","69",0
"6898","Gambia","69",0
"6899","Gaza Strip","69",0
"6900","Georgia","69",0
"6901","Germany","69",1
"6902","Ghana","69",0
"6903","Great Britain","69",0
"6904","Greece","69",0
"6905","Grenada","69",0
"6906","Guam","69",0
"6907","Guatemala","69",0
"6908","Guinea","69",0
"6909","Guyana","69",0
"6910","Haiti","69",0
"6911","Honduras","69",0
"6912","Hong Kong","69",0
"6913","Hungary","69",0
"6914","Iceland","69",0
"6915","India","69",0
"6916","Indonesia","69",0
"6917","Iran","69",0
"6918","Iraq","69",0
"6919","Ireland","69",0
"6920","Israel","69",0
"6921","Italy","69",0
"6922","Ivory Coast","69",0
"6923","Jamaica","69",0
"6924","Japan","69",0
"6925","Jordan","69",0
"6926","Kazakhstan","69",0
"6927","Kenya","69",0
"6928","Korea","69",0
"6929","Kuwait","69",0
"6930","Kyrgyzstan","69",0
"6931","Laos","69",0
"6932","Latin America","69",0
"6933","Latvia","69",0
"6934","Lebanon","69",0
"6935","Lesotho","69",0
"6936","Liberia","69",0
"6937","Lithuania","69",0
"6938","Luxembourg","69",0
"6939","Macao","69",0
"6940","Macau","69",0
"6941","Macedonia","69",0
"6942","Malawi","69",0
"6943","Malaysia","69",0
"6944","Malta","69",0
"6945","Marshall Islands","69",0
"6946","Mauritius","69",0
"6947","Mexico","69",0
"6948","Middle East","69",0
"6949","Moldova","69",0
"6950","Mongolia","69",0
"6951","Morocco","69",0
"6952","Mozambique","69",0
"6953","Myanmar","69",0
"6954","Namibia","69",0
"6955","Nepal","69",0
"6956","Netherlands","69",0
"6957","New Caledonia","69",0
"6958","New Zealand","69",0
"6959","Nicaragua","69",0
"6960","Nigeria","69",0
"6961","North America","69",0
"6962","North Korea","69",0
"6963","Northern Ireland","69",0
"6964","Norway","69",0
"6965","Oceania/Pacific Islands","69",0
"6966","Oman","69",0
"6967","Pakistan","69",0
"6968","Palau","69",0
"6969","Palestine","69",0
"6970","Panama","69",0
"6971","Paraguay","69",0
"6972","Peru","69",0
"6973","Philippines","69",0
"6974","Poland","69",0
"6975","Portugal","69",0
"6976","Puerto Rico","69",0
"6977","Qatar","69",0
"6978","Republic of Congo","69",0
"6979","Republic of Serbia","69",0
"6980","Romania","69",0
"6981","Russia","69",0
"6982","Rwanda","69",0
"6983","Samoa","69",0
"6984","Saudi Arabia","69",0
"6985","Scandinavia","69",0
"6986","Scotland","69",0
"6987","Senegal","69",0
"6988","Serbia and Montenegro","69",0
"6989","Sierra Leone","69",0
"6990","Singapore","69",0
"6991","Slovakia","69",0
"6992","Slovenia","69",0
"6993","Somalia","69",0
"6994","South Africa","69",0
"6995","South America","69",0
"6996","South Korea","69",0
"6997","Spain","69",0
"6998","Sri Lanka","69",0
"6999","St Kitts","69",0
"7000","Sudan","69",0
"7001","Swaziland","69",0
"7002","Sweden","69",0
"7003","Switzerland","69",0
"7004","Syria","69",0
"7005","Taiwan","69",0
"7006","Tajikistan","69",0
"7007","Tanzania","69",0
"7008","Thailand","69",0
"7009","Togo","69",0
"7010","Tonga","69",0
"7011","Trinidad and Tobago","69",0
"7012","Turkey","69",0
"7013","Uganda","69",0
"7014","Ukraine","69",0
"7015","United Arab Emirates","69",0
"7016","United Kingdom","69",0
"7017","Uruguay","69",0
"7018","US","69",0
"7019","US Virgin Islands","69",0
"7020","USSR","69",0
"7021","Venezuela","69",0
"7022","Vietnam","69",0
"7023","Wales","69",0
"7024","West Bank","69",0
"7025","West Indies","69",0
"7026","Western Europe","69",0
"7027","Yemen","69",0
"7028","Yugoslavia","69",0
"7029","Zambia","69",0
"7030","Zimbabwe","69",0
"7031","Afghanistan","71",0
"7032","Africa","71",0
"7033","Albania","71",0
"7034","Algeria","71",0
"7035","Angola","71",0
"7036","Appalachia","71",0
"7037","Argentina","71",0
"7038","Armenia","71",0
"7039","Asia","71",0
"7040","Australia","71",0
"7041","Austria","71",0
"7042","Azerbaijan","71",0
"7043","Bahamas","71",0
"7044","Bahrain","71",0
"7045","Baltic States","71",0
"7046","Bangladesh","71",0
"7047","Barbados","71",0
"7048","Belgium","71",0
"7049","Benin","71",0
"7050","Bermuda","71",0
"7051","Bolivia","71",0
"7052","Bosnia-Herzegovina","71",0
"7053","Botswana","71",0
"7054","Brazil","71",0
"7055","Bulgaria","71",0
"7056","Cambodia","71",0
"7057","Cameroon","71",0
"7058","Canada","71",0
"7059","Caribbean","71",0
"7060","Central America","71",0
"7061","Channel Islands","71",0
"7062","Chile","71",0
"7063","China","71",0
"7064","Colombia","71",0
"7065","Commonwealth of Independent States","71",0
"7066","Costa Rica","71",0
"7067","Croatia","71",0
"7068","Cuba","71",0
"7069","Cyprus","71",0
"7070","Czech Republic","71",0
"7071","Czechoslovakia","71",0
"7072","Democratic Republic of Congo","71",0
"7073","Denmark","71",0
"7074","Dominican Republic","71",0
"7075","Eastern Europe","71",0
"7076","Ecuador","71",0
"7077","Egypt","71",0
"7078","El Salvador","71",0
"7079","England","71",0
"7080","Eritrea","71",0
"7081","Estonia","71",0
"7082","Ethiopia","71",0
"7083","Europe","71",0
"7084","Fiji","71",0
"7085","Finland","71",1
"7086","France","71",0
"7087","French Polynesia","71",0
"7088","Gambia","71",0
"7089","Gaza Strip","71",0
"7090","Georgia","71",0
"7091","Germany","71",0
"7092","Ghana","71",0
"7093","Great Britain","71",0
"7094","Greece","71",0
"7095","Grenada","71",0
"7096","Guam","71",0
"7097","Guatemala","71",0
"7098","Guinea","71",0
"7099","Guyana","71",0
"7100","Haiti","71",0
"7101","Honduras","71",0
"7102","Hong Kong","71",0
"7103","Hungary","71",0
"7104","Iceland","71",0
"7105","India","71",0
"7106","Indonesia","71",0
"7107","Iran","71",0
"7108","Iraq","71",0
"7109","Ireland","71",0
"7110","Israel","71",0
"7111","Italy","71",0
"7112","Ivory Coast","71",0
"7113","Jamaica","71",0
"7114","Japan","71",0
"7115","Jordan","71",0
"7116","Kazakhstan","71",0
"7117","Kenya","71",0
"7118","Korea","71",0
"7119","Kuwait","71",0
"7120","Kyrgyzstan","71",0
"7121","Laos","71",0
"7122","Latin America","71",0
"7123","Latvia","71",0
"7124","Lebanon","71",0
"7125","Lesotho","71",0
"7126","Liberia","71",0
"7127","Lithuania","71",0
"7128","Luxembourg","71",0
"7129","Macao","71",0
"7130","Macau","71",0
"7131","Macedonia","71",0
"7132","Malawi","71",0
"7133","Malaysia","71",0
"7134","Malta","71",0
"7135","Marshall Islands","71",0
"7136","Mauritius","71",0
"7137","Mexico","71",0
"7138","Middle East","71",0
"7139","Moldova","71",0
"7140","Mongolia","71",0
"7141","Morocco","71",0
"7142","Mozambique","71",0
"7143","Myanmar","71",0
"7144","Namibia","71",0
"7145","Nepal","71",0
"7146","Netherlands","71",0
"7147","New Caledonia","71",0
"7148","New Zealand","71",0
"7149","Nicaragua","71",0
"7150","Nigeria","71",0
"7151","North America","71",0
"7152","North Korea","71",0
"7153","Northern Ireland","71",0
"7154","Norway","71",0
"7155","Oceania/Pacific Islands","71",0
"7156","Oman","71",0
"7157","Pakistan","71",0
"7158","Palau","71",0
"7159","Palestine","71",0
"7160","Panama","71",0
"7161","Paraguay","71",0
"7162","Peru","71",0
"7163","Philippines","71",0
"7164","Poland","71",0
"7165","Portugal","71",0
"7166","Puerto Rico","71",0
"7167","Qatar","71",0
"7168","Republic of Congo","71",0
"7169","Republic of Serbia","71",0
"7170","Romania","71",0
"7171","Russia","71",0
"7172","Rwanda","71",0
"7173","Samoa","71",0
"7174","Saudi Arabia","71",0
"7175","Scandinavia","71",0
"7176","Scotland","71",0
"7177","Senegal","71",0
"7178","Serbia and Montenegro","71",0
"7179","Sierra Leone","71",0
"7180","Singapore","71",0
"7181","Slovakia","71",0
"7182","Slovenia","71",0
"7183","Somalia","71",0
"7184","South Africa","71",0
"7185","South America","71",0
"7186","South Korea","71",0
"7187","Spain","71",0
"7188","Sri Lanka","71",0
"7189","St Kitts","71",0
"7190","Sudan","71",0
"7191","Swaziland","71",0
"7192","Sweden","71",0
"7193","Switzerland","71",0
"7194","Syria","71",0
"7195","Taiwan","71",0
"7196","Tajikistan","71",0
"7197","Tanzania","71",0
"7198","Thailand","71",0
"7199","Togo","71",0
"7200","Tonga","71",0
"7201","Trinidad and Tobago","71",0
"7202","Turkey","71",0
"7203","Uganda","71",0
"7204","Ukraine","71",0
"7205","United Arab Emirates","71",0
"7206","United Kingdom","71",0
