"","articleID","title","year"
"12510",20123,"Social Work in Mental Health","2006"
"12511",20124,"Social Work in Mental Health","2006"
"12512",20125,"Social Work in Mental Health","2006"
"12513",20126,"Journal of Social Work Practice in the Addictions","2006"
"12514",20127,"Journal of Social Work Practice in the Addictions","2006"
"12515",20128,"Journal of Social Work Practice in the Addictions","2006"
"12516",20129,"Journal of Social Work Practice in the Addictions","2006"
"12517",20130,"Journal of Social Work Practice in the Addictions","2006"
"12518",20131,"Journal of Social Work Practice in the Addictions","2006"
"12519",20132,"Journal of Social Work Practice in the Addictions","2006"
"12520",20133,"Journal of Social Work Practice in the Addictions","2006"
"12521",20135,"Journal of Social Work Practice in the Addictions","2006"
"12522",20136,"Journal of Social Work Practice in the Addictions","2006"
"12523",20137,"Journal of Social Work Practice in the Addictions","2006"
"12524",20138,"Journal of Social Work Practice in the Addictions","2006"
"12525",20139,"Journal of Social Work Practice in the Addictions","2006"
"12526",20140,"Journal of Social Work Practice in the Addictions","2006"
"12527",20141,"Journal of Social Work Practice in the Addictions","2006"
"12528",20142,"Journal of Social Work Practice in the Addictions","2006"
"12529",20143,"Psychoanalytic Social Work","2006"
"12530",20144,"Psychoanalytic Social Work","2006"
"12531",20145,"Psychoanalytic Social Work","2006"
"12532",20146,"Smith College Studies in Social Work","2006"
"12533",20147,"Smith College Studies in Social Work","2006"
"12534",20148,"Smith College Studies in Social Work","2006"
"12535",20149,"Smith College Studies in Social Work","2006"
"12536",20150,"Smith College Studies in Social Work","2006"
"12537",20151,"Journal of Gerontological Social Work","2006"
"12538",20152,"Journal of Gerontological Social Work","2006"
"12539",20153,"Journal of Gerontological Social Work","2006"
"12540",20154,"Journal of Gerontological Social Work","2006"
"12541",20155,"Journal of Gerontological Social Work","2006"
"12542",20156,"Journal of Gerontological Social Work","2006"
"12543",20157,"Journal of Gerontological Social Work","2006"
"12544",20158,"Journal of Gerontological Social Work","2006"
"12545",20159,"Journal of Gerontological Social Work","2006"
"12546",20160,"Journal of Gerontological Social Work","2006"
"12547",20161,"Social Work With Groups","2006"
"12548",20162,"Social Work With Groups","2006"
"12549",20163,"Social Work With Groups","2006"
"12550",20164,"Social Work With Groups","2006"
"12551",20165,"Social Work With Groups","2006"
"12552",20166,"Journal of Social Service Research","2006"
"12553",20167,"Journal of Social Service Research","2006"
"12554",20168,"Journal of Social Service Research","2006"
"12555",20169,"Journal of Social Service Research","2006"
"12556",20170,"Journal of Social Service Research","2006"
"12557",20171,"Journal of Social Service Research","2006"
"12558",20172,"Journal of Social Service Research","2006"
"12559",20173,"Journal of Social Service Research","2006"
"12560",20174,"Journal of Social Service Research","2006"
"12561",20175,"Journal of Social Service Research","2006"
"12562",20176,"Journal of Social Service Research","2006"
"12563",20177,"Journal of Psychosocial Oncology","2006"
"12564",20178,"Journal of Psychosocial Oncology","2006"
"12565",20179,"Journal of Psychosocial Oncology","2006"
"12566",20180,"Journal of Psychosocial Oncology","2006"
"12567",20181,"Journal of Psychosocial Oncology","2006"
"12568",20182,"Journal of Psychosocial Oncology","2006"
"12569",20183,"Journal of Gerontological Social Work","2006"
"12570",20184,"Journal of Gerontological Social Work","2006"
"12571",20185,"Journal of Gerontological Social Work","2006"
"12572",20186,"Journal of Gerontological Social Work","2006"
"12573",20187,"Journal of Gerontological Social Work","2006"
"12574",20188,"Journal of Gerontological Social Work","2006"
"12575",20189,"Journal of Gerontological Social Work","2006"
"12576",20190,"Journal of Gerontological Social Work","2006"
"12577",20192,"Social Work With Groups","2006"
"12578",20193,"Social Work With Groups","2006"
"12579",20194,"Social Work With Groups","2006"
"12580",20195,"Social Work With Groups","2006"
"12581",20196,"Social Work With Groups","2006"
"12582",20197,"Social Work With Groups","2006"
"12583",20198,"Social Work With Groups","2006"
"12584",20199,"Social Work With Groups","2006"
"12585",20200,"Social Work With Groups","2006"
"12586",20201,"Social Work With Groups","2006"
"12587",20202,"Social Work With Groups","2006"
"12588",20203,"Social Work With Groups","2006"
"12589",20204,"Social Work With Groups","2006"
"12590",20205,"Social Work With Groups","2006"
"12591",20206,"Social Work With Groups","2006"
"12592",20207,"Social Work With Groups","2006"
"12593",20208,"Social Work With Groups","2006"
"12594",20210,"Journal of Social Work Practice in the Addictions","2006"
"12595",20211,"Journal of Social Work Practice in the Addictions","2006"
"12596",20212,"Journal of Social Work Practice in the Addictions","2006"
"12597",20213,"Journal of Social Work Practice in the Addictions","2006"
"12598",20214,"Journal of Social Work Practice in the Addictions","2006"
"12599",20215,"Journal of Social Work Practice in the Addictions","2006"
"12600",20216,"Journal of Social Work Practice in the Addictions","2006"
"12601",20217,"Journal of Social Work Practice in the Addictions","2006"
"12602",20218,"Journal of Social Work Practice in the Addictions","2006"
"12603",20219,"Journal of Social Work Practice in the Addictions","2006"
"12604",20220,"Journal of Human Behavior in the Social Environment","2006"
"12605",20221,"Journal of Human Behavior in the Social Environment","2006"
"12606",20222,"Journal of Human Behavior in the Social Environment","2006"
"12607",20223,"Journal of Human Behavior in the Social Environment","2006"
"12608",20224,"Journal of Human Behavior in the Social Environment","2006"
"12609",20225,"Journal of Psychosocial Oncology","2006"
"12610",20226,"Journal of Psychosocial Oncology","2006"
"12611",20227,"Journal of Psychosocial Oncology","2006"
"12612",20228,"Journal of Psychosocial Oncology","2006"
"12613",20229,"Journal of Psychosocial Oncology","2006"
"12614",20230,"Journal of Psychosocial Oncology","2006"
"12615",20232,"Smith College Studies in Social Work","2006"
"12616",20233,"Smith College Studies in Social Work","2006"
"12617",20234,"Smith College Studies in Social Work","2006"
"12618",20235,"Smith College Studies in Social Work","2006"
"12619",20236,"Smith College Studies in Social Work","2006"
"12620",20237,"Smith College Studies in Social Work","2006"
"12621",20238,"Smith College Studies in Social Work","2006"
"12622",20239,"Smith College Studies in Social Work","2006"
"12623",20240,"Smith College Studies in Social Work","2006"
"12624",20242,"Social Work in Health Care","2006"
"12625",20243,"Social Work in Health Care","2006"
"12626",20244,"Social Work in Health Care","2006"
"12627",20245,"Social Work in Health Care","2006"
"12628",20246,"Social Work in Health Care","2006"
"12629",20248,"Social Work in Health Care","2006"
"12630",20249,"Social Work in Health Care","2006"
"12631",20250,"Social Work in Health Care","2006"
"12632",20251,"Social Work in Health Care","2006"
"12633",20252,"Social Work in Health Care","2006"
"12634",20253,"Social Work in Health Care","2006"
"12635",20254,"Social Work in Health Care","2006"
"12636",20255,"Social Work in Health Care","2006"
"12637",20256,"Social Work in Health Care","2006"
"12638",20257,"Social Work in Health Care","2006"
"12639",20258,"Social Work in Health Care","2006"
"12640",20261,"Social Work in Mental Health","2006"
"12641",20262,"Social Work in Mental Health","2006"
"12642",20263,"Social Work in Mental Health","2006"
"12643",20264,"Social Work in Mental Health","2006"
"12644",20265,"Social Work in Mental Health","2006"
"12645",20266,"Social Work in Health Care","2006"
"12646",20267,"Social Work in Health Care","2006"
"12647",20268,"Social Work in Health Care","2006"
"12648",20269,"Social Work in Health Care","2006"
"12649",20270,"Social Work in Health Care","2006"
"12650",20271,"Social Work in Health Care","2006"
"12651",20272,"Social Work in Health Care","2006"
"12652",20273,"Social Work in Health Care","2006"
"12653",20274,"Social Work in Health Care","2006"
"12654",20275,"Social Work in Health Care","2006"
"12655",20276,"Social Work in Health Care","2006"
"12656",20277,"Social Work in Health Care","2006"
"12657",20278,"Social Work in Health Care","2006"
"12658",20279,"Social Work in Health Care","2006"
"12659",20280,"Social Work in Health Care","2006"
"12660",20281,"Social Work in Health Care","2006"
"12661",20282,"Social Work in Health Care","2006"
"12662",20283,"Social Work in Health Care","2006"
"12663",20284,"Social Work in Health Care","2006"
"12664",20285,"Social Work in Health Care","2006"
"12665",20286,"Psychoanalytic Social Work","2006"
"12666",20287,"Psychoanalytic Social Work","2006"
"12667",20288,"Psychoanalytic Social Work","2006"
"12668",20289,"Psychoanalytic Social Work","2006"
"12669",20290,"Journal of Human Behavior in the Social Environment","2006"
"12670",20291,"Journal of Human Behavior in the Social Environment","2006"
"12671",20292,"Journal of Human Behavior in the Social Environment","2006"
"12672",20293,"Journal of Human Behavior in the Social Environment","2006"
"12673",20294,"Social Work With Groups","2006"
"12674",20295,"Social Work With Groups","2006"
"12675",20296,"Social Work With Groups","2006"
"12676",20297,"Social Work With Groups","2006"
"12677",20298,"Administration in Social Work","2006"
"12678",20299,"Administration in Social Work","2006"
"12679",20300,"Administration in Social Work","2006"
"12680",20301,"Administration in Social Work","2006"
"12681",20302,"Administration in Social Work","2006"
"12682",20303,"Journal of Progressive Human Services","2006"
"12683",20304,"Journal of Progressive Human Services","2006"
"12684",20305,"Journal of Progressive Human Services","2006"
"12685",20306,"Journal of Progressive Human Services","2006"
"12686",20307,"Journal of Progressive Human Services","2006"
"12687",20311,"Social Work","2006"
"12688",20312,"Social Work","2006"
"12689",20313,"Social Work","2006"
"12690",20314,"Social Work","2006"
"12691",20315,"Social Work","2006"
"12692",20316,"Social Work","2006"
"12693",20317,"Families in Society","2006"
"12694",20318,"Families in Society","2006"
"12695",20319,"Families in Society","2006"
"12696",20320,"Families in Society","2006"
"12697",20322,"Families in Society","2006"
"12698",20323,"Families in Society","2006"
"12699",20324,"Families in Society","2006"
"12700",20325,"Families in Society","2006"
"12701",20326,"Families in Society","2006"
"12702",20327,"Families in Society","2006"
"12703",20328,"Families in Society","2006"
"12704",20329,"Families in Society","2006"
"12705",20330,"Families in Society","2006"
"12706",20331,"Families in Society","2006"
"12707",20332,"Families in Society","2006"
"12708",20333,"British Journal of Social Work","2006"
"12709",20334,"British Journal of Social Work","2006"
"12710",20335,"British Journal of Social Work","2006"
"12711",20336,"British Journal of Social Work","2006"
"12712",20337,"British Journal of Social Work","2006"
"12713",20338,"British Journal of Social Work","2006"
"12714",20339,"British Journal of Social Work","2006"
"12715",20340,"British Journal of Social Work","2006"
"12716",20341,"International Social Work","2006"
"12717",20342,"International Social Work","2006"
"12718",20343,"International Social Work","2006"
"12719",20344,"International Social Work","2006"
"12720",20345,"International Social Work","2006"
"12721",20346,"International Social Work","2006"
"12722",20347,"International Social Work","2006"
"12723",20348,"International Social Work","2006"
"12724",20349,"International Social Work","2006"
"12725",20350,"International Social Work","2006"
"12726",20351,"Research on Social Work Practice","2006"
"12727",20352,"Research on Social Work Practice","2006"
"12728",20353,"Research on Social Work Practice","2006"
"12729",20354,"Research on Social Work Practice","2006"
"12730",20355,"Research on Social Work Practice","2006"
"12731",20356,"Research on Social Work Practice","2006"
"12732",20357,"Research on Social Work Practice","2006"
